Geneid	SRR2932702_1.bam	SRR2932703_1.bam	SRR2932704_1.bam	SRR2932705_1.bam	SRR2932706_1.bam	SRR2932707_1.bam
n-R5-8s1	0	0	0	0	0	0
Mex3c	127	107	130	113	79	146
Gm26438	0	0	0	0	0	0
Gm22065	0	0	0	0	0	0
Smad4	324	233	326	227	145	233
Elac1	179	170	171	161	117	127
Me2	13	24	18	15	8	18
Mro	0	0	0	1	0	0
Mapk4	19	13	21	20	17	19
D730045A05Rik	0	0	0	0	0	0
Gm9925	0	2	0	0	1	1
Ska1	0	1	0	3	0	1
Cxxc1	375	481	363	444	488	497
Mbd1	763	570	796	525	542	903
Cfap53	6	3	3	2	9	9
Gm14328	1	1	1	1	0	0
Myo5b	289	334	400	342	227	308
1700120E14Rik	3	2	0	0	0	2
Scarna17	2	2	3	3	5	3
Gm23119	6	8	10	18	15	13
Acaa2	8609	9745	10410	11109	8545	8848
Gm24559	0	0	0	0	0	0
Gm25594	0	0	0	0	0	0
Lipg	181	255	218	214	132	245
Rpl17	212	330	232	389	447	419
Snord58b	0	0	0	0	0	0
Gm23301	0	0	0	0	0	0
Gm26202	0	0	0	0	0	0
BC031181	264	271	279	353	246	362
Dym	294	364	322	377	359	381
Gm27781	0	0	0	0	0	0
Gm8807	0	0	0	0	0	0
2010010A06Rik	0	1	0	4	2	1
Gm20544	7	8	11	10	10	13
Smad7	84	117	80	103	73	112
Ctif	480	432	510	296	259	282
Gm10532	42	25	48	12	20	19
1700034B16Rik	0	0	0	0	0	0
Zbtb7c	48	12	18	15	11	10
Mir6358	0	0	0	0	0	4
Smad2	102	103	104	102	70	85
Skor2	0	0	0	0	0	0
Ier3ip1	1	0	0	0	1	1
Hdhd2	243	271	304	307	261	287
Katnal2	1	1	0	0	0	2
Pias2	398	371	393	333	214	404
Gm7276	0	0	0	0	1	0
St8sia5	0	0	0	0	0	0
Gm15957	1	0	0	0	1	0
Loxhd1	0	0	0	0	0	0
Rnf165	1	2	3	2	3	3
8030462N17Rik	132	88	123	66	54	88
Gm26014	0	0	0	0	0	0
4930465K10Rik	1	0	0	0	0	0
A330094K24Rik	0	0	0	0	1	0
Haus1	50	78	53	82	77	69
Atp5a1	9161	9084	9941	10017	6596	8460
F830208F22Rik	7	3	4	7	3	6
Pstpip2	88	60	81	73	47	83
Gm23954	0	0	1	0	1	1
Epg5	253	273	293	263	173	295
Siglec15	0	1	0	0	0	0
Slc14a1	2	3	1	3	1	4
Slc14a2	0	0	0	0	0	0
Gm6133	0	0	0	0	0	0
Gm26430	0	0	0	0	0	0
Gm23895	0	0	0	0	0	0
Setbp1	4	8	5	1	5	15
Gm25824	0	0	0	0	0	0
Gm26977	0	0	0	0	0	0
Pard6g	15	10	7	7	9	5
Gm21886	0	0	0	0	0	0
Adnp2	99	95	93	73	57	82
Rbfa	213	277	217	335	353	351
Gm16286	0	0	0	0	0	0
Txnl4a	52	61	63	87	98	89
Hsbp1l1	8	21	12	10	24	24
Pqlc1	716	847	713	1014	844	921
Kcng2	1	1	1	2	4	0
Gm37015	0	0	0	0	0	0
Gm26676	0	0	0	0	0	0
D330025C20Rik	0	0	0	0	0	0
Ctdp1	120	111	111	99	70	97
Nfatc1	130	128	150	85	82	106
Atp9b	476	590	503	470	435	574
AC117949.2	16	15	17	4	8	7
AC117949.1	0	0	0	0	0	0
Gm25071	0	0	0	0	0	0
Sall3	0	0	0	1	0	0
Gm27238	0	0	0	0	0	0
Gm27239	0	0	0	0	0	0
Gm25718	0	0	0	0	0	0
4930594M17Rik	0	0	0	2	0	0
Gm26012	0	0	0	0	0	0
Mir5127	0	0	0	0	0	0
Gm17383	0	1	2	0	1	0
Gm25060	0	0	0	0	0	0
Galr1	0	0	0	0	0	0
Mbp	13	19	17	29	50	51
Rpl21-ps8	4	7	2	7	4	6
Zfp236	293	326	403	237	187	387
Gm10524	26	19	6	10	16	17
Mir5112	0	0	0	0	0	0
2210420H20Rik	0	0	0	0	0	0
4930445N18Rik	0	0	0	0	0	0
Zfp516	66	88	97	34	24	52
1700095A13Rik	0	0	0	0	0	0
Gm24720	0	0	0	0	0	0
Tshz1	249	228	271	134	114	167
Zadh2	638	639	714	685	457	611
Zfp407	115	112	110	128	108	117
Gm37216	0	0	0	0	0	0
Cndp1	9	9	4	26	24	23
Gm7289	0	0	0	0	0	0
Cndp2	225	289	299	359	388	369
D030046N08Rik	0	0	0	0	0	0
Fam69c	0	0	0	0	0	0
Gm22014	0	0	0	0	0	0
Gm25005	0	0	0	0	0	0
Gm22819	0	0	0	0	0	0
Cyb5a	5146	7191	6581	11672	12840	12124
Gm16146	3	3	2	3	4	4
Fbxo15	172	205	218	205	163	187
Timm21	169	204	197	172	140	187
Gm25453	0	0	0	0	0	0
Neto1	0	1	0	2	0	1
Cbln2	0	0	0	0	0	0
Gm5096	5156	6449	5675	4772	3491	4521
Gm24987	0	0	0	0	0	0
Socs6	142	119	153	106	107	128
Rttn	16	25	27	19	14	18
Mir6359	0	0	0	0	0	0
Cd226	2	8	7	3	3	2
9330132A10Rik	0	0	0	2	0	0
Dok6	3	1	0	0	1	0
Gm16296	0	0	0	0	0	0
Gm16297	0	0	0	0	0	0
Gm22694	0	0	0	0	0	0
Gm27037	0	0	0	0	0	0
Gm23859	0	0	0	0	0	0
Eif3s6-ps2	8	5	5	1	0	1
Gm25418	0	0	0	0	0	0
Tmx3	184	185	202	168	143	229
Gm45871	33	50	48	47	40	43
Gm20039	0	0	0	0	0	0
1700030N03Rik	484	190	247	276	87	468
Gm25431	0	0	0	0	0	0
Ighmbp2	103	73	124	66	77	95
Mrpl21	123	139	102	179	181	195
Mir6984	0	0	0	0	0	0
Cpt1a	9523	10318	10957	5705	4512	6282
Tesmin	33	30	22	18	18	20
Gal	4	0	1	0	0	0
Ppp6r3	760	727	909	645	542	747
AC117797.2	40	26	47	16	4	16
Gm23940	0	0	0	0	0	0
AC117797.1	0	0	1	2	2	1
Lrp5	897	777	803	604	468	758
1810055G02Rik	467	692	716	779	853	1288
Kmt5b	446	555	460	379	366	601
Gm16066	390	463	403	378	340	501
Chka	766	739	640	515	493	1000
Tcirg1	338	597	462	492	619	627
Ndufs8	262	328	285	568	650	624
Aldh3b1	18	32	20	16	30	36
Unc93b1	272	337	290	350	441	530
Aldh3b3	1	2	0	3	11	16
Aldh3b2	0	0	0	1	1	0
Acy3	331	402	432	645	671	613
Tbx10	0	0	0	0	0	1
Nudt8	71	106	61	179	171	176
Gm16312	33	36	22	84	97	91
Doc2g	2	9	4	13	19	15
Ndufv1	1073	1164	1149	1528	1322	1380
Gstp1	2291	1870	2682	1781	1858	1924
Gstp2	3	12	5	10	16	7
Gstp3	31	59	57	94	192	188
Gm23927	0	0	0	0	0	0
Cabp2	2	0	2	2	1	2
Cdk2ap2	110	161	136	338	379	307
Pitpnm1	90	150	83	106	113	162
Aip	137	183	187	263	264	230
Tmem134	427	680	478	960	974	807
Cabp4	6	11	1	7	3	3
Gpr152	0	2	2	0	0	2
Coro1b	503	630	628	1014	1049	976
Ptprcap	5	7	4	4	7	8
Rps6kb2	154	248	158	234	284	238
Carns1	13	14	12	18	23	23
Gm17552	3	6	6	2	4	9
Tbc1d10c	17	13	17	13	22	16
Ppp1ca	803	1085	893	1023	802	887
Rad9a	96	141	104	183	209	173
Clcf1	26	37	30	15	43	83
Gm26115	1	0	0	0	0	0
Pold4	90	112	103	176	212	183
Ssh3	172	219	184	162	189	241
Mir6985	0	0	0	0	0	0
Ankrd13d	3	12	5	8	6	9
Grk2	333	371	336	340	345	399
Kdm2a	712	644	762	528	395	683
Rhod	224	203	176	244	340	345
A930001C03Rik	71	75	79	106	118	143
Syt12	39	35	34	45	71	92
2010003K11Rik	286	314	333	662	848	1185
Pcx	7446	6989	9285	6257	4809	6274
Lrfn4	54	36	124	28	30	48
Rce1	88	93	94	96	92	128
Mir6986	0	0	0	0	0	0
Gm960	12	19	26	8	14	18
Sptbn2	1065	1133	1378	926	858	850
Gm21992	1139	1163	1367	944	913	1036
Rbm4b	218	244	244	210	227	299
Gm37206	0	0	0	0	0	0
Rbm4	0	0	0	0	0	0
Rbm14	0	0	0	0	0	0
Gm21844	166	126	193	61	49	80
Ccs	2217	2391	2191	2316	2431	2235
Ccdc87	0	2	2	2	5	1
Ctsf	168	206	218	175	160	168
Actn3	0	1	0	0	204	64
Zdhhc24	30	40	41	33	36	38
Bbs1	17	12	13	13	8	17
Gm25334	0	0	0	0	0	0
Dpp3	516	544	545	450	396	360
Peli3	20	24	19	11	13	14
Mrpl11	137	210	184	269	248	229
Npas4	0	0	0	0	1	0
Slc29a2	13	10	13	9	13	16
B4gat1	125	188	195	218	163	177
Brms1	175	193	175	222	257	270
Rin1	1	6	1	6	2	1
Cd248	3	3	2	3	6	9
Tmem151a	2	1	3	5	1	6
Yif1a	282	353	284	419	397	349
Cnih2	6	6	8	5	8	10
Rab1b	822	861	929	1196	1079	1130
Klc2	102	97	98	112	91	107
Pacs1	26	52	51	34	53	48
Gm27468	0	0	0	0	0	0
Sf3b2	910	986	1046	1032	793	924
Gal3st3	1	0	0	0	0	0
Catsper1	0	0	0	0	0	0
Cst6	0	0	0	0	0	0
Banf1	125	164	147	238	300	279
Eif1ad	184	207	200	247	240	229
Sart1	309	424	301	441	440	415
Tsga10ip	2	2	0	0	1	2
4930481A15Rik	100	112	126	125	126	134
Gm6293	23	31	30	35	23	30
Drap1	216	336	261	427	492	444
AI837181	91	130	88	133	152	163
Gm25432	0	0	0	0	0	0
Fosl1	0	10	6	5	7	4
Ccdc85b	27	36	24	126	115	97
Fibp	159	162	140	207	229	237
Ctsw	5	9	9	8	6	9
Efemp2	21	21	22	35	41	36
Mus81	78	84	83	113	129	120
Cfl1	809	1079	1107	1581	1725	1938
Snx32	85	106	96	88	113	132
1700020D05Rik	0	0	0	0	0	0
Gm31166	5	10	10	20	22	16
Ovol1	0	5	2	12	9	12
Ap5b1	24	31	24	34	30	32
Rnaseh2c	144	200	137	344	397	317
Kat5	124	154	138	156	161	213
Rela	424	475	433	416	426	485
Sipa1	91	182	129	97	100	141
Pcnx3	425	534	509	405	372	558
Mir6987	0	0	0	0	0	0
Map3k11	360	401	355	275	295	363
Kcnk7	0	0	0	0	0	2
Ehbp1l1	96	154	102	132	140	139
Gm16538	113	144	108	203	220	212
Fam89b	0	0	0	0	0	0
Sssca1	45	56	55	88	128	103
Ltbp3	35	51	35	62	67	71
Scyl1	410	432	401	474	476	538
Malat1	11706	10349	12708	14574	15617	18268
Gm20417	1686	975	2111	992	806	1875
Gm27694	0	0	0	0	0	0
Gm37376	1543	1580	1361	2724	3131	2907
Gm27702	0	0	0	0	0	0
Neat1	6280	7333	6892	9948	12965	12965
Gm27533	0	0	0	0	0	0
Gm27505	0	0	0	0	0	0
Gm28006	0	0	0	0	0	0
Frmd8os	29	41	34	31	34	48
Frmd8	175	173	178	196	207	213
Slc25a45	244	299	251	331	329	344
Tigd3	6	4	2	3	3	6
Dpf2	252	256	291	204	224	255
Gm42067	6	14	10	16	21	18
Cdc42ep2	18	30	18	23	18	15
Pola2	70	120	96	96	88	109
Slc22a20	0	1	0	0	0	1
Capn1	147	193	184	224	198	237
Gm10814	20	26	43	29	19	33
Gm8034	1	4	7	3	4	4
Syvn1	729	910	814	1200	1103	841
Mir6988	0	0	0	0	0	0
Mrpl49	190	247	227	329	332	342
Fau	811	1316	840	1133	1352	1156
Znhit2	81	101	61	176	229	187
Tm7sf2	518	771	560	1052	1042	853
Vps51	165	216	216	223	169	214
Gm28374	0	2	0	1	0	0
Tmem262	1	0	0	1	2	2
Zfpl1	53	71	74	78	76	91
Cdca5	0	0	0	2	2	2
Naaladl1	0	0	0	0	0	2
Sac3d1	24	31	20	54	65	63
Snx15	107	117	120	131	143	154
Arl2	92	91	80	80	95	117
Batf2	21	20	16	14	28	17
n-R5s19	0	0	0	0	0	0
Gm5510	0	0	0	0	0	0
Majin	1	3	1	4	1	3
Gpha2	0	0	0	1	2	0
Ppp2r5b	95	129	114	113	126	165
Atg2a	780	896	695	628	630	629
Mir194-2	0	1	0	1	0	1
Mir192	5	1	3	4	1	0
Gm14963	5	6	1	3	6	3
Ehd1	253	323	217	343	356	404
Cdc42bpg	227	340	299	247	242	339
Men1	143	201	183	216	158	184
Map4k2	274	416	317	295	320	403
Mir6989	0	0	0	0	0	0
Gm14966	19	25	42	28	32	25
Sf1	1115	1381	1142	1053	946	1368
Pygm	11	20	13	12	133	46
Rasgrp2	110	188	156	234	327	322
Gm14965	46	75	55	62	89	104
Nrxn2	27	41	25	30	34	45
Gm14964	10	12	10	18	25	18
Slc22a12	0	0	1	0	0	0
Gm14967	0	0	0	0	0	0
Gm26460	0	0	0	0	0	0
Hmgb1-ps4	0	0	0	0	0	0
2410152P15Rik	0	0	0	0	0	0
Gm14968	0	0	0	0	0	0
Rps6ka4	100	109	73	100	107	120
Mir5046	0	0	0	0	0	0
Ccdc88b	20	41	27	29	31	48
Prdx5	1206	1658	1310	2272	2512	2237
Trmt112	161	161	149	271	242	231
Esrra	325	474	331	373	537	486
Mir6990	0	0	0	0	0	0
Catsperz	2	3	4	3	1	3
Kcnk4	5	12	4	7	8	8
Gpr137	251	317	232	292	316	308
Bad	130	140	140	169	138	157
Plcb3	263	251	246	234	230	314
Ppp1r14b	63	84	56	142	167	157
Fkbp2	139	224	162	376	506	395
Vegfb	36	70	55	109	142	175
Dnajc4	53	66	57	85	119	96
Nudt22	37	25	36	60	86	63
Trpt1	40	54	57	50	59	67
Fermt3	40	73	43	54	65	78
Stip1	587	595	815	661	523	531
Macrod1	272	412	358	590	636	528
Flrt1	8	9	15	5	15	14
Otub1	235	283	238	314	375	342
Cox8a	667	911	645	1730	1839	1962
Naa40	166	170	135	152	120	176
Gm22113	0	0	0	0	0	0
Gm23997	0	0	0	0	0	0
Rcor2	5	0	3	1	0	2
Mark2	200	207	218	209	243	297
Gm17227	4	3	0	4	5	1
AI846148	46	68	67	52	63	78
1700105P06Rik	1	3	2	6	8	1
Rab11b-ps2	57	43	70	48	23	34
2700081O15Rik	36	68	47	54	56	63
Mir6991	0	0	0	0	0	0
Rtn3	894	885	913	981	734	918
Atl3	1169	1092	1405	940	519	979
Pla2g16	32	77	42	69	89	82
Lgals12	0	0	0	2	0	0
Hrasls5	0	1	0	0	0	0
Gm16437	9	20	19	54	58	50
Slc22a19	0	1	2	0	0	0
Gm15967	0	0	0	0	0	0
Gm15968	0	0	0	0	0	0
Slc22a26	5	14	5	17	11	27
Slc22a27	7	25	13	131	169	277
Gm24951	0	0	0	0	0	0
Slc22a28	179	147	367	105	33	44
Slc22a29	5	2	4	53	76	105
Slc22a30	2744	2378	4829	2120	1495	2389
Gm8189	51	53	49	29	25	35
Gm6425	0	1	1	0	1	0
Slc22a8	0	2	0	0	5	2
Slc22a6	0	1	1	1	0	0
Chrm1	1	8	3	9	8	10
Gm22820	0	0	0	0	0	0
Slc3a2	265	290	332	329	313	374
Snhg1	42	71	57	73	93	84
Gm25855	0	0	0	0	0	0
Gm25894	0	0	0	0	0	0
Gm24452	0	0	0	0	0	0
Gm24453	0	0	0	0	0	0
Gm22744	0	0	0	0	0	0
Gm22680	0	0	0	0	0	0
Gm23246	0	0	0	0	0	0
Snord22	0	0	0	0	0	0
Wdr74	0	0	0	0	0	0
Gm45736	0	0	0	0	0	0
1700092M07Rik	0	0	0	0	0	0
Stx5a	640	648	649	503	494	509
Mir6992	0	0	0	0	0	0
Nxf1	807	954	868	847	1015	1183
Taf6l	120	123	119	153	172	193
Polr2g	68	99	76	134	130	126
Zbtb3	1	2	5	1	0	3
Ttc9c	150	138	160	112	100	111
Hnrnpul2	939	974	996	1011	765	898
Gng3	11	10	16	9	4	9
Bscl2	237	276	248	427	404	370
Lrrn4cl	0	1	1	0	0	0
Ubxn1	780	808	659	1114	1075	923
Uqcc3	75	115	91	218	275	201
Lbhd1	2	1	1	4	7	2
Snora57	3	1	3	1	5	8
Mir5136	0	0	0	1	0	0
1810009A15Rik	0	0	0	0	0	0
Ints5	71	60	76	52	67	65
Ganab	1851	1948	1935	1691	1295	1609
B3gat3	380	391	336	356	336	327
Rom1	28	31	21	22	24	24
Eml3	280	304	303	210	223	311
AC129217.1	148	161	129	153	133	178
Mta2	490	502	464	459	457	509
Tut1	189	187	185	194	185	232
Eef1g	1176	1423	1121	1316	1042	1015
Ahnak	172	301	197	225	205	254
Scgb1a1	0	0	0	1	1	0
Asrgl1	89	133	116	144	137	157
Gm9750	21	18	14	21	3	19
Gm24543	0	0	0	0	0	0
Pcna-ps2	1	1	1	0	0	1
Gm2617	0	0	0	0	0	0
Stxbp3-ps	11	5	13	2	1	7
Gm29231	0	0	0	0	0	0
Gm6445	0	0	0	0	0	0
Scgb2a2	0	0	0	0	0	0
Gm22369	0	0	0	0	0	0
Incenp	18	20	21	24	28	27
Gm24484	0	0	0	0	0	0
Fth1	6909	9462	5971	15123	14621	15785
Best1	0	0	1	1	1	2
Rab3il1	36	61	51	28	41	52
Fads3	640	676	617	250	392	635
Fads2	4815	5138	7353	2754	2248	3901
Fads1	3288	4762	4057	5829	5342	6998
Mir6993	0	0	0	0	0	0
Gm10143	21	22	23	30	41	24
Fen1	13	18	13	36	32	30
Tmem258	76	85	77	170	219	167
Myrf	407	385	402	310	220	314
Dagla	16	29	25	26	16	21
Syt7	6	24	18	18	10	28
Gm26859	1	0	0	0	0	0
Lrrc10b	0	0	0	1	0	0
Ppp1r32	3	3	1	1	4	1
Sdhaf2	218	226	268	285	238	271
Cpsf7	532	616	535	450	419	651
Tmem216	481	587	461	427	427	576
Tmem138	20	22	14	37	21	24
Cyb561a3	145	150	189	107	93	171
Tkfc	1953	1883	2344	2199	2279	3321
Ddb1	1875	1629	2165	1475	946	1369
Vwce	757	1020	772	383	510	700
Pga5	0	1	0	0	0	1
AC132247.1	0	0	0	0	0	0
Vps37c	135	130	142	114	122	128
Cd5	0	3	2	3	2	1
A430093F15Rik	1	0	0	0	0	1
Cd6	1	5	4	2	4	0
Slc15a3	45	84	83	55	76	63
Tmem132a	28	47	22	22	46	40
Tmem109	173	220	208	258	227	264
Prpf19	756	802	989	1274	1081	1183
Zp1	0	0	0	0	0	0
Ptgdr2	4	1	0	6	4	4
Ccdc86	66	77	81	93	94	75
Ms4a10	0	0	0	0	0	0
Ms4a15	0	0	0	0	0	0
Ms4a18	0	0	0	0	0	0
Gm28347	0	0	1	1	0	2
AW112010	218	359	262	613	658	575
Ms4a8a	6	14	6	14	5	5
Gm336	3	1	0	0	0	0
1700017D01Rik	5	2	4	5	1	0
Gm6501	1	3	3	0	2	5
1700025F22Rik	0	0	0	0	0	0
Ms4a13	0	0	0	0	0	1
4930526L06Rik	4	5	12	10	6	8
Ms4a12	0	0	0	0	0	0
Ms4a1	9	3	8	4	3	13
Ms4a5	0	0	0	0	0	0
Ms4a14	1	1	1	1	0	4
Ms4a7	5	5	4	7	2	9
Gm28935	0	0	0	0	0	0
Ms4a4a	2	1	0	5	5	7
Gm5692	1	0	0	0	0	0
Ms4a4c	2	4	10	6	10	4
Gm5511	0	1	1	0	0	0
Ms4a4b	4	8	12	10	14	11
Gm37387	0	0	3	1	0	0
Ms4a6c	20	30	24	15	26	34
BE692007	27	30	35	19	22	38
Gm8369	0	4	2	1	2	7
Gm19261	0	1	0	1	0	1
Ms4a6b	18	26	21	8	29	18
Ms4a4d	41	45	55	40	37	52
Gm10212	2	0	1	0	0	0
Gm38275	0	0	0	0	0	0
Ms4a6d	7	11	15	11	14	14
Gm24599	0	0	0	0	0	0
Ms4a2	0	0	0	0	0	0
Ms4a3	0	0	0	0	0	0
Oosp2	0	0	0	0	0	0
Oosp1	0	0	0	0	0	0
Gm26183	0	0	0	0	0	0
Gm25443	0	0	0	0	0	0
Oosp3	0	0	0	0	0	0
Gm19224	0	0	0	0	0	0
Gif	0	1	0	0	0	0
Mrpl16	211	214	249	359	361	358
Stx3	90	92	89	111	76	100
Olfr1417	0	0	1	0	1	0
Olfr1418	0	0	0	0	0	0
Gm45119	0	0	0	0	0	0
Olfr1419	0	0	0	0	0	0
Gm6365	2	3	3	0	4	2
Olfr1420	3	3	0	4	3	4
Patl1	200	164	194	152	127	211
Mir6994	0	0	0	0	0	0
Gm22272	0	0	0	0	0	0
Osbp	471	423	530	467	347	523
Olfr1421-ps1	0	0	0	0	0	0
Gm45115	0	0	0	0	0	0
Olfr1422-ps1	0	0	0	0	0	0
Gm45116	0	0	0	0	0	0
Olfr1423	0	0	0	0	0	0
Gm44859	0	0	0	0	0	0
Olfr1424	0	0	0	0	0	0
Olfr1425	0	0	0	0	0	0
Olfr1426	0	1	0	0	0	0
Olfr1427	0	0	0	0	0	0
Olfr1428	0	0	0	0	0	0
Olfr76	0	0	0	0	0	0
Olfr1555-ps1	0	0	0	0	0	0
Olfr1430-ps1	0	0	0	0	0	0
Olfr1431	0	0	0	0	0	0
Olfr1432	0	0	0	0	0	0
Olfr262	0	0	0	0	0	0
Gm26864	0	0	0	0	0	0
Olfr235	0	0	0	0	0	0
Olfr1434	0	0	0	0	0	0
Olfr1435-ps1	0	0	0	0	0	0
Olfr1436	0	0	0	0	0	0
Gm44858	0	0	0	0	0	0
Olfr1437	0	0	0	0	0	0
Olfr1438-ps1	0	0	0	0	0	0
Olfr1439-ps1	0	0	0	0	0	0
Olfr1440	0	0	0	0	0	0
Olfr1441	0	0	0	0	0	0
Pfpl	0	0	0	0	0	0
Mpeg1	318	522	552	359	308	444
Dtx4	226	182	160	116	94	137
A330040F15Rik	93	105	132	68	83	129
AC151730.1	0	1	1	2	2	2
Gm6545	0	0	0	0	0	0
AC151730.2	0	0	0	0	0	0
Fam111a	51	55	53	37	38	48
Gm16274	0	0	0	0	0	0
Gm4952	3494	2701	3594	2829	1697	1995
Glyat	2563	2710	2787	2835	2271	2695
Gm24521	0	0	0	0	0	0
Olfr1442	2	2	1	1	1	1
Olfr1443	2	0	0	0	0	0
AC150901.1	0	0	0	0	0	0
Keg1	1326	716	1097	1213	566	566
Gm15962	1117	721	1053	1200	666	596
Cntf	0	0	0	0	0	0
Zfp91	945	887	1026	821	617	765
Lpxn	31	27	29	25	25	47
Gm5244	0	0	0	0	0	0
Olfr1444	0	0	0	0	0	0
Olfr1445	0	0	0	0	0	0
Olfr1446	0	0	0	0	0	0
Olfr1447	0	0	0	0	0	0
Gm5512	0	6	4	3	2	8
Olfr1448	0	0	0	0	0	0
Olfr1449	0	0	0	0	0	0
Olfr1450	0	0	0	0	0	0
Olfr1451	0	0	0	0	0	0
Olfr1452-ps1	0	0	0	0	0	0
Olfr1453	0	0	0	0	0	0
Olfr1454	0	0	0	0	0	0
Olfr1455-ps1	0	0	0	0	0	0
Olfr1456-ps1	0	0	0	0	0	0
Olfr1457	0	0	0	0	0	0
Olfr1458	0	0	0	0	0	0
Olfr1459	0	0	0	0	0	0
Olfr1460-ps1	0	0	0	0	0	0
Olfr1461	0	0	0	0	0	0
Olfr1462	0	0	0	0	0	0
Olfr1463	0	0	0	0	0	0
Olfr1464-ps1	0	0	0	0	0	0
Gm22443	0	0	0	0	0	0
Olfr1465	0	0	0	0	0	0
Olfr1466	0	0	0	0	0	0
Olfr1467	0	0	0	0	0	0
Olfr1468-ps1	0	0	0	0	0	0
Gm44849	0	0	0	0	0	0
Olfr1469	0	0	0	0	0	0
Olfr1470-ps1	0	0	0	0	0	0
Olfr1471	0	0	0	0	0	0
Olfr1472	0	0	0	0	0	0
Olfr1473-ps1	0	0	0	0	0	0
Olfr1474	0	0	0	0	0	0
Olfr1475	0	0	0	0	0	0
Olfr1476-ps1	0	0	0	0	0	0
Olfr1477	0	0	0	0	0	0
Olfr1478-ps1	0	0	0	0	0	0
Olfr1479-ps1	0	0	0	0	0	0
Olfr1480	0	0	0	0	0	0
Olfr1481-ps1	0	0	0	0	0	0
Olfr1482-ps1	0	0	0	0	0	0
Olfr1483-ps1	0	0	0	0	0	0
Olfr1484	0	0	0	0	0	0
Olfr1485-ps1	0	0	0	0	0	0
Olfr1486-ps1	0	0	0	0	0	0
Gm22323	0	0	0	0	0	0
Gm23931	0	0	0	0	0	0
Olfr1487	0	0	0	0	0	0
Olfr1488-ps1	0	0	0	0	0	0
Olfr1489	0	0	0	0	0	0
Gm24124	0	0	0	0	0	0
Olfr1490	0	0	0	0	0	0
Olfr1491	0	0	0	0	0	0
Olfr1492-ps1	0	0	0	0	0	0
Olfr1493-ps1	0	0	0	0	0	0
Olfr1494	0	0	0	0	0	0
Olfr1495	0	0	0	0	0	0
Olfr1496	0	0	0	0	0	0
Olfr1497	0	0	0	0	0	0
Olfr1498-ps1	0	0	0	0	0	0
Olfr1499	0	0	0	0	0	0
Olfr1500	0	0	0	0	0	0
Olfr1501	0	0	0	0	0	0
Olfr1502	0	0	0	0	0	0
Olfr1503-ps1	0	0	0	0	0	0
Olfr1504	0	0	0	0	0	0
Olfr1505	0	0	0	0	0	0
Gm26993	0	0	0	0	0	0
Tle4	87	67	184	66	51	76
Gm37997	0	0	0	0	0	0
Gm26026	0	0	0	0	0	0
Gm5513	0	0	0	0	0	0
Gm24319	0	0	0	0	0	0
Psat1	1	2	0	8	3	6
Gm3329	0	0	0	0	0	0
Cep78	46	45	31	27	30	49
C130060C02Rik	1	1	0	0	1	0
Gnaq	225	254	260	246	212	244
E030024N20Rik	5	0	0	1	0	2
Gm10819	47	64	49	70	45	73
Gm17068	0	0	0	0	0	0
Mir496b	0	0	0	0	0	0
Gna14	16	30	31	33	38	23
Vps13a	196	211	216	120	108	180
AC135377.1	1	0	0	0	0	1
Gm9806	0	1	0	3	0	2
Foxb2	0	0	0	0	0	0
Prune2	4	3	8	5	5	2
Gm27970	0	0	0	0	0	0
Gm27796	0	0	0	0	0	0
Gcnt1	3	6	5	5	11	8
Rfk	297	337	294	397	323	398
Pcsk5	216	198	230	165	150	242
Gm22880	0	0	0	0	0	0
Gm23063	0	0	0	0	0	0
Gm23061	0	0	0	0	0	0
Ostf1	307	325	261	386	384	440
Gm8250	6	3	3	3	4	3
Nmrk1	318	433	417	369	462	466
Carnmt1	61	45	70	56	39	54
D030056L22Rik	50	51	57	62	37	59
Gm23238	0	0	0	0	0	0
Trpm6	4	7	4	7	4	2
Gm24190	0	0	0	0	0	0
Rorb	0	0	0	0	0	0
Gm25437	0	0	0	0	0	0
Gm22684	0	0	0	0	0	0
Anxa1	19	20	25	37	41	57
1500015L24Rik	20	40	26	65	37	62
Aldh1a1	9862	14599	10957	20724	13915	16391
AC152162.1	14	30	27	34	27	41
Gm6684	0	0	0	1	0	1
Aldh1a7	1375	1519	1627	2802	2281	3001
Tmc1	0	0	0	1	0	0
Zfand5	609	642	518	775	525	734
Gda	204	230	260	261	188	289
Gm3443	0	0	0	0	0	0
1110059E24Rik	176	188	195	195	136	200
Abhd17b	151	142	147	158	90	142
Tmem2	87	120	133	124	74	123
Gm5514	0	0	0	0	0	0
Trpm3	21	24	22	22	13	19
Gm22506	0	0	0	0	0	0
Gm27151	19	23	20	18	13	6
Mir204	0	0	0	0	0	0
C330002G04Rik	470	245	492	198	189	221
2410080I02Rik	1	0	1	0	1	1
Klf9	729	522	744	522	291	612
Mir1192	0	0	0	0	0	0
Smc5	350	312	399	210	163	306
Gm24263	0	0	0	0	0	0
Mamdc2	25	41	47	36	24	29
1700028P14Rik	12	22	15	25	15	13
Gm9493	18	22	22	15	17	16
Gm22144	0	0	0	0	0	0
Gm21542	0	0	0	0	0	0
Gm6563	94	112	102	130	89	87
Ptar1	17	5	22	8	9	7
Gm9938	18	14	22	6	6	7
Apba1	3	5	6	8	6	3
Fam189a2	14	17	12	19	16	12
1700021P04Rik	0	0	0	0	0	0
Tjp2	242	214	272	189	159	251
Fxn	131	111	90	132	121	125
